sales_rep_id,sales_rep_name,doctor_id,doctor_name,specialty,region,medicine_name,units_sold,revenue,visit_date,target,achieved_pct,marketing_spend,prescriptions,roi
1012,Michelle Francis,2005,Paul Barrett,Orthopedics,East,PainOff,366,527040,2025-06-01,84764,621.77,36864,62,14.3
1002,William Levy,2001,Gina Hernandez,Orthopedics,North,PainOff,114,41496,2025-12-23,160225,25.9,11600,97,3.58
1009,Allison Wood,2041,Margaret Johnson,Dermatology,West,SkinGlow,319,111650,2026-01-28,154392,72.32,38753,77,2.88
1012,Justin Hays,2036,Kristina Thompson,Dermatology,North,SkinGlow,260,174200,2025-08-02,192962,90.28,13081,76,13.32
1011,Diane Cruz,2047,Roy Newman,Orthopedics,East,PainOff,290,194590,2026-02-02,56867,342.18,20433,24,9.52
1015,Michael Williams,2016,Isaac Mann,Cardiology,North,HeartSafe,429,166881,2025-08-08,132820,125.64,31378,17,5.32
1005,Ruth Holmes,2059,Melissa Rodriguez,Cardiology,East,HeartSafe,313,419420,2025-11-22,64792,647.33,7743,9,54.17
1000,Justin Hays,2044,Nathan Buckley,Neurology,North,NeuroPlus,119,92939,2026-05-14,171462,54.2,10968,64,8.47
1002,Michael Williams,2008,Mrs. Breanna Lewis DVM,Neurology,North,NeuroPlus,148,212528,2026-03-13,177696,119.6,24153,6,8.8
1011,Diane Cruz,2022,Adam Bonilla,Neurology,North,NeuroPlus,334,182030,2026-03-29,73398,248.0,36739,67,4.95
1012,Krystal Reese,2058,Bryan Brady,Cardiology,South,HeartSafe,170,226950,2025-09-17,97944,231.71,29082,37,7.8
1005,Justin Hays,2044,Nathan Buckley,Neurology,South,NeuroPlus,175,172550,2025-06-06,103341,166.97,8580,68,20.11
1005,Diane Cruz,2017,Justin Hill,Cardiology,South,HeartSafe,438,416538,2025-06-15,198372,209.98,19463,63,21.4
1006,Allison Wood,2004,Tina Lara,Neurology,North,NeuroPlus,458,293120,2025-12-07,74155,395.28,10913,68,26.86
1012,Krystal Reese,2026,Andrew Matthews,Neurology,North,NeuroPlus,188,160364,2025-07-10,93295,171.89,19164,62,8.37
1002,Daniel Thompson,2041,Margaret Johnson,Dermatology,East,SkinGlow,487,459241,2026-01-28,61749,743.72,26804,57,17.13
1012,Ruth Holmes,2051,Katherine Gregory,Dermatology,West,SkinGlow,270,365040,2025-06-18,166677,219.01,27501,20,13.27
1012,Diane Cruz,2049,Seth Evans,Dermatology,East,SkinGlow,320,281600,2026-04-22,73485,383.21,13396,6,21.02
1009,Krystal Reese,2035,Eric Perez,Cardiology,East,HeartSafe,195,221130,2026-01-03,109973,201.08,13576,73,16.29
1007,Joseph Schroeder,2047,Roy Newman,Orthopedics,East,PainOff,170,71400,2025-09-14,104751,68.16,30957,64,2.31
1001,Krystal Reese,2058,Bryan Brady,Cardiology,North,HeartSafe,172,239596,2026-03-27,57143,419.29,12421,24,19.29
1015,Joanna Smith,2001,Gina Hernandez,Orthopedics,West,PainOff,129,61146,2026-02-05,101014,60.53,33193,12,1.84
1012,Robert Pace,2021,Bryce Lee,Cardiology,South,HeartSafe,147,139356,2026-03-19,184131,75.68,9147,82,15.24
1010,Diane Cruz,2017,Justin Hill,Cardiology,South,HeartSafe,186,80724,2025-11-12,160697,50.23,17298,39,4.67
1003,William Levy,2024,Tracy Williams,Dermatology,East,SkinGlow,419,328496,2025-11-07,190230,172.68,13968,91,23.52
1001,William Levy,2017,Justin Hill,Cardiology,East,HeartSafe,379,509755,2025-07-28,138895,367.01,36769,56,13.86
1012,Joseph Schroeder,2038,Becky Garza,Cardiology,East,HeartSafe,327,133089,2025-08-15,156094,85.26,38414,62,3.46
1006,Robert Pace,2055,Gerald Richardson,Orthopedics,South,PainOff,428,304736,2026-01-03,124930,243.93,37300,98,8.17
1007,Daniel Thompson,2017,Justin Hill,Cardiology,South,HeartSafe,185,222370,2026-05-21,161341,137.83,14475,30,15.36
1015,Allison Wood,2028,Paula Martinez,Cardiology,South,HeartSafe,125,79000,2026-03-18,102877,76.79,32279,92,2.45
1012,Jordan Adams,2011,Miranda Salinas,Cardiology,East,HeartSafe,342,82764,2025-08-17,95522,86.64,17773,33,4.66
1006,Joseph Schroeder,2043,Barry Daniel,Dermatology,North,SkinGlow,333,161172,2025-08-09,170960,94.27,34099,84,4.73
1003,Michelle Francis,2002,Allison Quinn,Dermatology,North,SkinGlow,459,236844,2025-12-12,90800,260.84,14219,88,16.66
1011,Michelle Francis,2007,Craig Rodriguez,Neurology,North,NeuroPlus,62,86304,2025-10-27,120195,71.8,15529,68,5.56
1012,Krystal Reese,2003,Christopher Davis,Cardiology,North,HeartSafe,93,111600,2025-11-30,89695,124.42,11914,47,9.37
1015,Ruth Holmes,2046,Michael Robertson,Cardiology,North,HeartSafe,481,288119,2026-03-07,119470,241.16,22218,16,12.97
1002,Justin Hays,2052,Tiffany Black,Cardiology,North,HeartSafe,87,127890,2026-02-22,193916,65.95,12940,82,9.88
1000,Robert Pace,2050,Michael Daniels,Dermatology,East,SkinGlow,285,183255,2026-05-17,151045,121.32,39078,86,4.69
1004,Jessica Vaughn,2045,Tyler Martinez,Orthopedics,West,PainOff,488,183488,2026-02-19,138822,132.18,30740,37,5.97
1006,Robert Pace,2005,Paul Barrett,Orthopedics,South,PainOff,403,490451,2025-06-13,116185,422.13,31124,24,15.76
1010,Michael Williams,2034,Anna Thomas,Orthopedics,West,PainOff,425,252875,2025-10-10,111478,226.84,22338,47,11.32
1011,Daniel Thompson,2051,Katherine Gregory,Dermatology,West,SkinGlow,293,418111,2025-07-31,126823,329.68,27324,30,15.3
1013,Jessica Vaughn,2050,Michael Daniels,Dermatology,East,SkinGlow,33,26367,2025-08-25,195015,13.52,28372,27,0.93
1011,Justin Hays,2023,Sara Salazar,Cardiology,North,HeartSafe,436,508812,2026-01-24,97696,520.81,21401,68,23.78
1009,Justin Hays,2009,Valerie White,Cardiology,North,HeartSafe,420,266700,2025-09-30,119500,223.18,6740,61,39.57
1015,Justin Hays,2034,Anna Thomas,Orthopedics,East,PainOff,417,624666,2026-01-09,79110,789.62,24962,24,25.02
1006,Michelle Francis,2046,Michael Robertson,Cardiology,East,HeartSafe,364,262444,2025-09-22,106367,246.73,36013,21,7.29
1005,William Levy,2044,Nathan Buckley,Neurology,East,NeuroPlus,101,136754,2025-05-25,92145,148.41,14286,82,9.57
1015,Daniel Thompson,2033,Russell Barnes,Dermatology,East,SkinGlow,410,202540,2026-01-02,129488,156.42,10606,54,19.1
1002,Megan Terry,2029,Jacob Wright,Neurology,East,NeuroPlus,107,70941,2025-12-13,102522,69.2,33876,97,2.09
1000,Megan Terry,2033,Russell Barnes,Dermatology,North,SkinGlow,276,112884,2026-01-25,92347,122.24,37576,66,3.0
1001,Allison Wood,2053,Jason Meyers,Neurology,East,NeuroPlus,347,189809,2025-08-29,192832,98.43,29690,24,6.39
1003,Allison Wood,2037,Suzanne Mclaughlin,Neurology,North,NeuroPlus,462,335412,2025-09-12,99283,337.83,36638,90,9.15
1007,Jessica Vaughn,2032,Samantha Garcia,Cardiology,South,HeartSafe,129,30702,2025-07-18,198231,15.49,32306,84,0.95
1012,Michael Williams,2018,Elijah Thompson II,Orthopedics,North,PainOff,88,75504,2025-11-13,173069,43.63,6217,26,12.14
1007,Michael Williams,2042,Veronica Ward,Cardiology,West,HeartSafe,460,375820,2026-04-13,161117,233.26,7941,53,47.33
1008,Justin Hays,2010,Allison Jones,Neurology,East,NeuroPlus,146,176368,2026-05-06,56779,310.62,33466,61,5.27
1009,Krystal Reese,2056,Michael Smith,Dermatology,North,SkinGlow,320,270400,2026-02-26,145541,185.79,37850,99,7.14
1012,Jessica Vaughn,2034,Anna Thomas,Orthopedics,South,PainOff,51,36312,2025-10-15,162625,22.33,31185,15,1.16
1009,Krystal Reese,2030,Kathleen Harris,Neurology,South,NeuroPlus,65,92040,2026-02-13,64382,142.96,11167,10,8.24
1014,Joanna Smith,2005,Paul Barrett,Orthopedics,East,PainOff,353,185678,2026-01-19,138868,133.71,25736,71,7.21
1007,Daniel Thompson,2026,Andrew Matthews,Neurology,South,NeuroPlus,214,319930,2026-05-14,172889,185.05,23901,20,13.39
1004,Ruth Holmes,2046,Michael Robertson,Cardiology,West,HeartSafe,295,92925,2026-05-14,57925,160.42,37185,20,2.5
1005,Daniel Thompson,2045,Tyler Martinez,Orthopedics,North,PainOff,243,60264,2025-10-30,179302,33.61,31880,30,1.89
1014,William Levy,2054,Valerie Gaines,Orthopedics,North,PainOff,345,417450,2025-06-08,157119,265.69,16942,8,24.64
1004,Michael Williams,2002,Allison Quinn,Dermatology,North,SkinGlow,389,380053,2026-03-02,118752,320.04,23245,92,16.35
1005,Daniel Thompson,2019,Heather Taylor,Dermatology,North,SkinGlow,418,215688,2025-10-07,198929,108.42,25989,92,8.3
1006,Michelle Francis,2051,Katherine Gregory,Dermatology,West,SkinGlow,254,71882,2025-08-24,67120,107.09,8522,71,8.43
1001,Joanna Smith,2047,Roy Newman,Orthopedics,East,PainOff,338,194688,2026-01-16,154435,126.06,26234,96,7.42
1004,Joseph Schroeder,2036,Kristina Thompson,Dermatology,South,SkinGlow,416,586976,2025-09-24,94349,622.13,7218,15,81.32
1009,Michael Williams,2038,Becky Garza,Cardiology,West,HeartSafe,492,651408,2025-12-04,78258,832.39,12289,66,53.01
1007,Justin Hays,2013,Christopher Palmer,Orthopedics,West,PainOff,377,181714,2026-02-01,180739,100.54,27196,98,6.68
1004,Krystal Reese,2050,Michael Daniels,Dermatology,South,SkinGlow,333,465534,2026-04-05,137204,339.3,23457,53,19.85
1003,Joanna Smith,2054,Valerie Gaines,Orthopedics,West,PainOff,459,487458,2025-11-16,188446,258.67,8234,5,59.2
1014,Ruth Holmes,2012,Brandon Rodriguez,Orthopedics,South,PainOff,401,296740,2026-05-19,98892,300.06,33551,96,8.84
1002,Diane Cruz,2001,Gina Hernandez,Orthopedics,South,PainOff,260,256880,2025-10-11,172646,148.79,24177,65,10.62
1011,Daniel Thompson,2031,Andrew Moore,Neurology,East,NeuroPlus,290,258680,2026-04-22,102719,251.83,20912,50,12.37
1000,Jessica Vaughn,2035,Eric Perez,Cardiology,North,HeartSafe,452,362052,2025-12-09,122329,295.97,11998,73,30.18
1013,Michelle Francis,2016,Isaac Mann,Cardiology,South,HeartSafe,414,368460,2026-03-09,192684,191.23,39546,28,9.32
1000,Robert Pace,2048,Cynthia Hodges,Cardiology,East,HeartSafe,144,103680,2026-03-01,135095,76.75,23026,24,4.5
1010,Krystal Reese,2032,Samantha Garcia,Cardiology,West,HeartSafe,493,192270,2025-08-23,175262,109.7,18177,44,10.58
1012,Megan Terry,2014,Allison Zimmerman,Orthopedics,North,PainOff,395,235025,2025-07-17,99984,235.06,29068,68,8.09
1003,Krystal Reese,2029,Jacob Wright,Neurology,South,NeuroPlus,94,53674,2025-10-21,178394,30.09,22620,33,2.37
1006,Jessica Vaughn,2030,Kathleen Harris,Neurology,West,NeuroPlus,202,155944,2026-02-10,73615,211.84,5138,85,30.35
1002,Megan Terry,2033,Russell Barnes,Dermatology,East,SkinGlow,376,186496,2025-08-21,190393,97.95,23340,61,7.99
1015,Diane Cruz,2010,Allison Jones,Neurology,South,NeuroPlus,299,435344,2025-07-28,165908,262.4,17886,89,24.34
1002,Ruth Holmes,2039,Angela Thomas,Neurology,South,NeuroPlus,322,97566,2026-01-18,87226,111.85,5896,7,16.55
1013,Robert Pace,2051,Katherine Gregory,Dermatology,West,SkinGlow,428,118128,2026-03-07,116256,101.61,18563,8,6.36
1001,Allison Wood,2032,Samantha Garcia,Cardiology,South,HeartSafe,201,228939,2025-08-19,141688,161.58,31096,9,7.36
1014,Joseph Schroeder,2044,Nathan Buckley,Neurology,South,NeuroPlus,21,5229,2025-09-02,121213,4.31,15196,60,0.34
1010,Joanna Smith,2056,Michael Smith,Dermatology,West,SkinGlow,64,17728,2026-04-20,128248,13.82,36832,47,0.48
1003,Krystal Reese,2054,Valerie Gaines,Orthopedics,East,PainOff,390,192270,2025-11-15,74042,259.68,13441,20,14.3
1001,William Levy,2057,Jacob Juarez,Neurology,East,NeuroPlus,159,103350,2025-10-02,90479,114.23,36257,59,2.85
1005,Justin Hays,2055,Gerald Richardson,Orthopedics,North,PainOff,354,230100,2025-08-16,70040,328.53,33233,42,6.92
1004,Joseph Schroeder,2021,Bryce Lee,Cardiology,North,HeartSafe,366,510936,2025-09-23,112627,453.65,35549,60,14.37
1012,Allison Wood,2050,Michael Daniels,Dermatology,South,SkinGlow,54,24408,2025-06-12,83561,29.21,21680,59,1.13
1009,Joanna Smith,2034,Anna Thomas,Orthopedics,South,PainOff,463,644033,2025-08-18,83690,769.55,36646,68,17.57
1014,William Levy,2038,Becky Garza,Cardiology,South,HeartSafe,397,314424,2025-05-29,170022,184.93,37236,23,8.44
1013,Justin Hays,2002,Allison Quinn,Dermatology,West,SkinGlow,36,18972,2025-08-04,172425,11.0,36067,19,0.53
1003,Megan Terry,2030,Kathleen Harris,Neurology,East,NeuroPlus,318,410220,2025-06-28,117060,350.44,16191,70,25.34
1003,Joanna Smith,2042,Veronica Ward,Cardiology,East,HeartSafe,301,355782,2025-06-13,124890,284.88,36955,39,9.63
1001,Megan Terry,2050,Michael Daniels,Dermatology,South,SkinGlow,279,294066,2025-11-21,67636,434.78,24740,69,11.89
1005,Krystal Reese,2035,Eric Perez,Cardiology,South,HeartSafe,121,103334,2025-11-07,132658,77.9,21001,51,4.92
1006,Megan Terry,2010,Allison Jones,Neurology,East,NeuroPlus,23,28083,2025-06-09,170222,16.5,15370,44,1.83
1015,Jessica Vaughn,2017,Justin Hill,Cardiology,West,HeartSafe,494,719758,2025-10-16,160164,449.39,30998,74,23.22
1008,Krystal Reese,2020,Dean Johnson,Orthopedics,North,PainOff,121,34243,2025-12-04,128347,26.68,13640,42,2.51
1012,Michelle Francis,2017,Justin Hill,Cardiology,East,HeartSafe,302,191770,2025-11-09,140616,136.38,28745,69,6.67
1004,Joanna Smith,2015,Rachel Gibbs,Dermatology,East,SkinGlow,228,110808,2026-05-07,127006,87.25,30750,100,3.6
1008,Robert Pace,2000,Erin Young,Dermatology,North,SkinGlow,327,392727,2025-10-15,110078,356.77,16812,58,23.36
1000,Megan Terry,2044,Nathan Buckley,Neurology,West,NeuroPlus,56,60088,2025-05-27,86510,69.46,24294,70,2.47
1013,Krystal Reese,2001,Gina Hernandez,Orthopedics,South,PainOff,182,144690,2026-05-10,132249,109.41,26292,41,5.5
1015,Robert Pace,2002,Allison Quinn,Dermatology,North,SkinGlow,432,229392,2025-06-18,51654,444.09,28532,74,8.04
1002,Megan Terry,2040,Nicole Hernandez,Cardiology,North,HeartSafe,492,509220,2025-10-11,102885,494.94,16554,32,30.76
1007,Allison Wood,2038,Becky Garza,Cardiology,North,HeartSafe,324,217404,2026-03-29,142556,152.5,9853,41,22.06
1000,Justin Hays,2059,Melissa Rodriguez,Cardiology,East,HeartSafe,264,135168,2026-01-28,159151,84.93,22394,44,6.04
1010,Megan Terry,2038,Becky Garza,Cardiology,West,HeartSafe,126,26964,2025-09-15,197374,13.66,9734,16,2.77
1010,Jessica Vaughn,2043,Barry Daniel,Dermatology,East,SkinGlow,95,122360,2025-12-31,168380,72.67,17003,58,7.2
1015,Daniel Thompson,2034,Anna Thomas,Orthopedics,East,PainOff,79,55774,2025-11-01,98527,56.61,15680,71,3.56
1004,Robert Pace,2026,Andrew Matthews,Neurology,West,NeuroPlus,429,200772,2025-07-07,121433,165.34,33793,46,5.94
1014,Joseph Schroeder,2011,Miranda Salinas,Cardiology,East,HeartSafe,326,442708,2025-12-03,126765,349.24,20138,19,21.98
1013,Allison Wood,2017,Justin Hill,Cardiology,East,HeartSafe,339,68139,2025-05-30,165650,41.13,8206,79,8.3
1006,Jordan Adams,2040,Nicole Hernandez,Cardiology,East,HeartSafe,339,256962,2025-08-17,152260,168.77,19847,96,12.95
1000,Krystal Reese,2059,Melissa Rodriguez,Cardiology,West,HeartSafe,146,144832,2025-10-22,156460,92.57,9286,76,15.6
1002,Joanna Smith,2003,Christopher Davis,Cardiology,South,HeartSafe,207,167256,2025-06-04,72672,230.15,12768,28,13.1
1013,Justin Hays,2032,Samantha Garcia,Cardiology,West,HeartSafe,491,518005,2025-08-24,178030,290.97,31367,6,16.51
1002,Krystal Reese,2023,Sara Salazar,Cardiology,North,HeartSafe,143,93236,2025-11-03,106184,87.81,25729,90,3.62
1009,Krystal Reese,2002,Allison Quinn,Dermatology,West,SkinGlow,90,121950,2025-12-06,75411,161.71,17244,54,7.07
1008,Robert Pace,2025,William Rios,Dermatology,East,SkinGlow,335,380895,2025-09-11,181854,209.45,14283,18,26.67
1008,William Levy,2048,Cynthia Hodges,Cardiology,West,HeartSafe,272,300288,2025-08-03,64709,464.06,33232,11,9.04
1013,Krystal Reese,2050,Michael Daniels,Dermatology,West,SkinGlow,348,399852,2025-10-10,166701,239.86,11168,31,35.8
1010,Michael Williams,2011,Miranda Salinas,Cardiology,East,HeartSafe,317,192102,2026-03-13,170866,112.43,7402,81,25.95
1000,Krystal Reese,2047,Roy Newman,Orthopedics,West,PainOff,441,517293,2025-10-10,123659,418.32,21110,32,24.5
1009,William Levy,2040,Nicole Hernandez,Cardiology,East,HeartSafe,163,186146,2026-03-09,155022,120.08,38620,94,4.82
1007,Michelle Francis,2007,Craig Rodriguez,Neurology,East,NeuroPlus,233,123723,2025-07-12,130147,95.06,15371,51,8.05
1005,Michelle Francis,2026,Andrew Matthews,Neurology,East,NeuroPlus,401,83809,2025-12-22,174255,48.1,15450,31,5.42
1015,Michael Williams,2052,Tiffany Black,Cardiology,West,HeartSafe,435,535485,2026-02-17,192333,278.42,8486,59,63.1
1012,Jordan Adams,2051,Katherine Gregory,Dermatology,North,SkinGlow,96,59136,2026-05-16,188080,31.44,37006,67,1.6
1001,Jessica Vaughn,2046,Michael Robertson,Cardiology,West,HeartSafe,279,306900,2025-10-11,90365,339.62,24292,55,12.63
1013,Robert Pace,2040,Nicole Hernandez,Cardiology,South,HeartSafe,412,329600,2026-01-01,162828,202.42,25111,94,13.13
1006,Megan Terry,2008,Mrs. Breanna Lewis DVM,Neurology,South,NeuroPlus,172,91848,2025-08-11,193604,47.44,12569,58,7.31
1010,Allison Wood,2046,Michael Robertson,Cardiology,South,HeartSafe,225,184950,2025-08-26,168017,110.08,5346,10,34.6
1007,Joanna Smith,2027,Andrew Huffman,Orthopedics,North,PainOff,243,347004,2026-01-19,104467,332.17,29907,5,11.6
1008,Ruth Holmes,2052,Tiffany Black,Cardiology,West,HeartSafe,399,443688,2025-12-26,67074,661.49,12777,63,34.73
1015,Michael Williams,2050,Michael Daniels,Dermatology,South,SkinGlow,65,16185,2025-10-22,144917,11.17,32210,33,0.5
1005,Joseph Schroeder,2058,Bryan Brady,Cardiology,West,HeartSafe,49,64533,2025-11-24,198079,32.58,39495,16,1.63
1002,Michelle Francis,2015,Rachel Gibbs,Dermatology,South,SkinGlow,265,237440,2026-03-06,161297,147.21,9250,12,25.67
1003,Michelle Francis,2001,Gina Hernandez,Orthopedics,South,PainOff,263,243012,2025-07-29,120625,201.46,9080,94,26.76
1015,William Levy,2029,Jacob Wright,Neurology,South,NeuroPlus,258,315792,2025-09-07,161114,196.01,29801,45,10.6
1009,Joanna Smith,2058,Bryan Brady,Cardiology,West,HeartSafe,206,170774,2025-07-05,185492,92.07,14205,32,12.02
1011,Jessica Vaughn,2008,Mrs. Breanna Lewis DVM,Neurology,North,NeuroPlus,497,739536,2025-08-19,188891,391.51,35259,30,20.97
1006,Jordan Adams,2051,Katherine Gregory,Dermatology,South,SkinGlow,267,221343,2026-03-30,178395,124.07,26759,84,8.27
1001,Diane Cruz,2015,Rachel Gibbs,Dermatology,North,SkinGlow,373,472591,2026-04-26,158213,298.71,20010,70,23.62
1010,Michelle Francis,2042,Veronica Ward,Cardiology,East,HeartSafe,77,73073,2025-09-05,87176,83.82,8298,54,8.81
1015,Jessica Vaughn,2053,Jason Meyers,Neurology,South,NeuroPlus,413,102011,2026-02-16,105835,96.39,8422,52,12.11
1004,Ruth Holmes,2003,Christopher Davis,Cardiology,East,HeartSafe,21,12012,2026-02-13,59038,20.35,11219,63,1.07
1010,Diane Cruz,2050,Michael Daniels,Dermatology,East,SkinGlow,127,59055,2026-05-07,145071,40.71,38927,42,1.52
1013,Robert Pace,2020,Dean Johnson,Orthopedics,North,PainOff,394,160752,2025-08-24,183396,87.65,17814,85,9.02
1011,Joanna Smith,2048,Cynthia Hodges,Cardiology,South,HeartSafe,499,201097,2026-02-20,65470,307.16,15609,71,12.88
1003,Justin Hays,2026,Andrew Matthews,Neurology,East,NeuroPlus,296,394568,2025-09-20,67126,587.8,9447,6,41.77
1012,Megan Terry,2028,Paula Martinez,Cardiology,North,HeartSafe,334,281896,2025-07-04,55418,508.67,12121,86,23.26
1011,Megan Terry,2035,Eric Perez,Cardiology,East,HeartSafe,372,271932,2026-01-28,56612,480.34,25518,11,10.66
1009,Daniel Thompson,2057,Jacob Juarez,Neurology,East,NeuroPlus,500,689500,2025-07-07,112491,612.94,33888,57,20.35
1008,Michelle Francis,2049,Seth Evans,Dermatology,North,SkinGlow,109,141264,2026-05-06,144550,97.73,30187,77,4.68
1014,Joseph Schroeder,2004,Tina Lara,Neurology,East,NeuroPlus,247,171171,2025-09-23,71002,241.08,30198,84,5.67
1005,Michelle Francis,2023,Sara Salazar,Cardiology,North,HeartSafe,140,133980,2026-03-02,151252,88.58,39234,10,3.41
1000,Justin Hays,2024,Tracy Williams,Dermatology,East,SkinGlow,296,288304,2025-11-07,184475,156.28,35754,73,8.06
1003,Jessica Vaughn,2029,Jacob Wright,Neurology,West,NeuroPlus,242,325974,2026-01-24,144967,224.86,38478,26,8.47
1011,Joanna Smith,2026,Andrew Matthews,Neurology,South,NeuroPlus,175,233800,2025-12-24,108937,214.62,39747,11,5.88
1000,Daniel Thompson,2013,Christopher Palmer,Orthopedics,West,PainOff,69,86250,2026-04-01,143901,59.94,27267,37,3.16
1012,William Levy,2038,Becky Garza,Cardiology,North,HeartSafe,66,68772,2025-08-23,107071,64.23,10799,17,6.37
1006,Joseph Schroeder,2031,Andrew Moore,Neurology,South,NeuroPlus,95,32490,2026-03-01,184093,17.65,12191,99,2.67
1010,Jessica Vaughn,2057,Jacob Juarez,Neurology,South,NeuroPlus,137,83844,2025-10-11,77238,108.55,20137,60,4.16
1012,Robert Pace,2018,Elijah Thompson II,Orthopedics,East,PainOff,49,40278,2026-04-24,66423,60.64,28480,25,1.41
1004,Justin Hays,2058,Bryan Brady,Cardiology,East,HeartSafe,75,50100,2025-10-19,159937,31.32,25986,69,1.93
1009,Michelle Francis,2047,Roy Newman,Orthopedics,West,PainOff,258,347010,2025-12-31,145788,238.02,26412,20,13.14
1001,Allison Wood,2035,Eric Perez,Cardiology,North,HeartSafe,111,26196,2025-06-24,160809,16.29,15368,20,1.7
1003,Krystal Reese,2038,Becky Garza,Cardiology,South,HeartSafe,498,157866,2026-04-20,80432,196.27,35451,26,4.45
1002,Justin Hays,2057,Jacob Juarez,Neurology,North,NeuroPlus,43,50482,2025-12-23,141631,35.64,36365,90,1.39
1004,Joanna Smith,2042,Veronica Ward,Cardiology,North,HeartSafe,392,167384,2026-01-09,106359,157.38,36059,57,4.64
1011,Megan Terry,2055,Gerald Richardson,Orthopedics,East,PainOff,479,257223,2026-04-04,163649,157.18,14874,79,17.29
1004,Allison Wood,2011,Miranda Salinas,Cardiology,East,HeartSafe,375,223125,2026-01-03,117438,189.99,35718,54,6.25
1004,Ruth Holmes,2048,Cynthia Hodges,Cardiology,West,HeartSafe,197,122731,2025-07-03,55835,219.81,9366,46,13.1
1007,William Levy,2003,Christopher Davis,Cardiology,North,HeartSafe,159,110028,2026-02-13,143970,76.42,31028,25,3.55
1008,Justin Hays,2024,Tracy Williams,Dermatology,East,SkinGlow,80,28480,2026-05-01,105584,26.97,30662,24,0.93
